|lemma|lemma_correct
28795|erheben|erheben
28821|wegschauen|wegschauen
28865|Demokrat|der Demokrat
28869|Rassist|der Rassist
28882|Täter|der Täter
28886|Anne|Anne
28888|Hans|der Hans
28892|Bürger|der Bürger
28919|schließen|schließen
28921|übertönen|übertönen
28936|herrlich|herrlich
28939|Lieben|Lieben
28951|Moral|die Moral
28964|zuallererst|zuallererst
28969|festlich|festlich
29078|freundschaftlich|freundschaftlich
29079|Fußtritt|der Fußtritt
29084|Klaps|der Klaps
29091|Rausschmiss|der Rausschmiss
29098|unvermeidlich|unvermeidlich
29100|wohltemperiert|wohltemperiert
29101|Grausamkeit|die Grausamkeit
29112|bisher|bisher
29114|Reiter|der Reiter
29118|Querkopf|der Querkopf
29121|Weltbild|das Weltbild
29126|verzerren|verzerren
29129|Twitter|Twitter
29135|Profilbild|das Profilbild
29157|ungeklärt|ungeklärt
29158|Klare|Klare
29159|Fakt|der Fakt
29178|Moses|der Moses
29181|hinterher|hinterher
29190|kaputt|kaputt
29314|hallo|hallo
29333|End|das End
29351|News|News
29352|Fake|der Fake
29354|Lügenpresse|die Lügenpresse
29357|Einfluss|der Einfluss
29384|Mose|der Mose
29387|visionär|visionär
29393|Militär|das Militär
29649|klassifizierbar|klassifizierbar
29669|wiedererkennen|wiedererkennen
29682|bitten|bitten
29684|Gefecht|das Gefecht
29727|Käfig|der Käfig
29752|wandern|wandern
29757|entstehen|entstehen
29761|Strecke|die Strecke
29762|versteckt|versteckt
29765|Decke|die Decke
29773|zähmen|zähmen
29780|Innenstadt|die Innenstadt
29788|stattfinden|stattfinden
29807|abfinden|abfinden
29812|Schlaufe|die Schlaufe
29817|Delfin|der Delfin
29823|Taube|die Taube
29825|tauchen|tauchen
29833|berauben|berauben
29838|Silbe|die Silbe
29844|fauchen|fauchen
29848|Wipfel|der Wipfel
29855|verraten|verraten
29862|Z|das Z
29866|C|das C
29892|gläsern|gläsern
29919|Diktat|das Diktat
29926|Jakobsweg|der Jakobsweg
29929|rückwärts|rückwärts
29933|Beginn|der Beginn
29951|siegreich|siegreich
29973|Anleitung|die Anleitung
29993|Lieblingsort|der Lieblingsort
30013|hä|hä
30033|Eins|die Eins
30037|Imperium|das Imperium
30039|injizieren|injizieren
30044|Helium|das Helium
30046|heben|heben
30049|Faust|die Faust
30051|Mephisto|Mephisto
30052|Gremium|das Gremium
30079|Rede|die Rede
30089|Lüge|die Lüge
30101|handeln|handeln
30111|Mozart|Mozart
30112|Requiem|das Requiem
30113|solo|solo
30116|Flöte|die Flöte
30132|Laufen|das Laufen
30154|Schleier|der Schleier
30160|Test|der Test
30169|löschen|löschen
30171|Festplatte|die Festplatte
30172|unwiederbringlich|unwiederbringlich
30186|Besitz|der Besitz
30198|Austausch|der Austausch
30222|verschenken|verschenken
30225|besiegen|besiegen
30231|bekämpfen|bekämpfen
30238|Unendlichkeit|die Unendlichkeit
30257|Labyrinth|das Labyrinth
30264|verbringen|verbringen
30278|verschlingen|verschlingen
30294|Einzelteil|der Einzelteil
30295|auseinandernehmen|auseinandernehmen
30307|eintausend|eintausend
30321|begreifen|begreifen
30344|bestehen|bestehen
30350|Kern|der Kern
30353|namens|namens
30354|X|das X
30362|entwischen|entwischen
30385|Beweis|der Beweis
30394|Zelle|die Zelle
30408|Keim|der Keim
30409|zerbrechen|zerbrechen
30435|reimen|reimen
30466|tausendmal|tausendmal
30482|erblicken|erblicken
30542|währenddessen|währenddessen
30543|hunderttausend|hunderttausend
30551|Pi|das Pi
30555|Zwilling|der Zwilling
30574|diebisch|diebisch
30575|Pakt|der Pakt
30581|sterblich|sterblich
30582|Wesen|das Wesen
30583|welche|welche
30586|Unbegrenztheit|Unbegrenztheit
30593|Widerspruch|der Widerspruch
30597|Farbe|die Farbe
30641|Ziffer|die Ziffer
30645|zirkeln|zirkeln
30648|Wirbel|der Wirbel
30650|Buddha|der Buddha
30656|Hitler|Hitler
30667|Zyklop|der Zyklop
30670|Acht|die Acht
30699|Kreis|der Kreis
30713|erfahrbar|erfahrbar
30725|zirkulieren|zirkulieren
30738|Regen|der Regen
30742|weben|weben
30748|Ebene|die Ebene
30749|schweben|schweben
30756|Barriere|die Barriere
30762|Wissen|das Wissen
30786|Gestern|das Gestern
30811|unbeweglich|unbeweglich
30839|unbegrenzt|unbegrenzt
30853|Donner|der Donner
30856|Wert|der Wert
30866|äußerlich|äußerlich
30880|pflanzen|pflanzen
30890|ebenfalls|ebenfalls
30891|begrenzen|begrenzen
30906|Kränkung|die Kränkung
30908|manifestieren|manifestieren
30911|Beschränkung|die Beschränkung
30927|tränken|tränken
30930|Getrenntheit|Getrenntheit
30932|Beat|der Beat
30970|solange|solange
30986|fremd|fremd
30996|prima|prima
31001|besonders|besonders
31013|Ampel|die Ampel
31026|Kanne|die Kanne
31029|Rücktritt|der Rücktritt
31048|Schulter|die Schulter
31066|Berlin|Berlin
31075|Gepäckträger|der Gepäckträger
31081|mitnehmen|mitnehmen
31089|Taxi|das Taxi
31099|Retter|der Retter
31107|Nachtbus|der Nachtbus
31108|quatschen|quatschen
31111|merkwürdig|merkwürdig
31201|dorthin|dorthin
31221|Blondine|die Blondine
31226|Türsteher|der Türsteher
31227|prüfen|prüfen
31248|Basilikum|das Basilikum
31254|Ali|Ali
31262|etwa|etwa
31268|Stroboskop|das Stroboskop
31280|gratis|gratis
31289|Disko|die Disko
31294|Laut|der Laut
31347|Fete|die Fete
31348|Klatschen|das Klatschen
31356|Tapete|die Tapete
31364|Machete|die Machete
31382|verpissen|verpissen
31482|Güte|die Güte
31490|Fass|das Fass
31494|Pfand|das Pfand
31508|Hopfen|der Hopfen
31652|Lichtenberg|Lichtenberg
31656|Kotze|die Kotze
31666|gelegentlich|gelegentlich
31679|kaum|kaum
31714|Spree|die Spree
31785|Alex|der Alex
31794|Denken|das Denken
31924|schneien|schneien
31928|Jahreszeit|die Jahreszeit
31933|lächeln|lächeln
31937|Kuß|Kuß
32001|duschen|duschen
32024|Abend|der Abend
32100|verschweigen|verschweigen
32148|Adonis|der Adonis
32166|durchschnittlich|durchschnittlich
32170|mittelmäßig|mittelmäßig
32176|mittelalt|mittelalt
32182|draus|draus
32190|M|das M
32210|fair|fair
32216|Metzger|der Metzger
32227|Erkenntnis|die Erkenntnis
32230|Durchschnittsmenge|die Durchschnittsmenge
32235|Dasein|das Dasein
32249|Mittelaltermarkt|der Mittelaltermarkt
32258|Midlife-Crisis|die Midlife-Crisis
32261|Geschrei|das Geschrei
32266|Schalmei|die Schalmei
32270|Abendrot|das Abendrot
32297|Ritter|der Ritter
32299|stammen|stammen
32302|Geschlecht|das Geschlecht
32304|streitlustig|streitlustig
32305|Kerl|der Kerl
32307|gerecht|gerecht
32311|plündern|plündern
32320|interessant|interessant
32333|Plastik|die Plastik
32343|Treffer|der Treffer
32345|Feuerschaden|der Feuerschaden
32350|Lagerfeuer|das Lagerfeuer
32355|Met|der Met
32372|Latex|das Latex
32376|verbergen|verbergen
32386|Elbe|die Elbe
32387|Ork|der Ork
32389|Zwerg|der Zwerg
32403|Streitaxt|die Streitaxt
32407|reinpassen|reinpassen
32412|Laute|die Laute
32443|Sonntagnachmittag|der Sonntagnachmittag
32447|Schlacht|die Schlacht
32453|Zelt|das Zelt
32458|Schweiß|der Schweiß
32460|Pubertät|die Pubertät
32469|Renaissance|die Renaissance
32471|Fortschritt|der Fortschritt
32485|Rüstung|die Rüstung
32499|zerstören|zerstören
32546|schwanger|schwanger
32550|Beziehung|die Beziehung
32559|Penis|der Penis
32570|Botschaft|die Botschaft
32574|Sechster|der Sechster
32577|Glückwunsch|der Glückwunsch
32584|Kleiderbügel|der Kleiderbügel
32588|frühestens|frühestens
32617|Schlafanzug|der Schlafanzug
32627|Kleiner|der Kleiner
32641|Mischpult|das Mischpult
32674|intakt|intakt
32676|Tabak|der Tabak
32684|Strippe|die Strippe
32692|Girl|Girl
32703|Samen|der Samen
32759|Erzeuger|der Erzeuger
32771|Schnäuzer|Schnäuzer
32781|Keule|die Keule
32813|Buchse|die Buchse
32821|brav|brav
32825|Verantwortung|die Verantwortung
32830|glaubhaft|glaubhaft
32972|Kondom|das Kondom
33021|Kriegen|das Kriegen
33121|Kalenderblatt|das Kalenderblatt
33122|herunter|herunter
33125|Jalousie|die Jalousie
33133|Katastrophe|die Katastrophe
33151|versäumen|versäumen
33184|Galgen|der Galgen
33187|Fahrtwind|der Fahrtwind
33191|Benzin|das Benzin
33196|Trecker|der Trecker
33199|Flugblatt|das Flugblatt
33201|Hakenkreuz|das Hakenkreuz
33204|Konsequenz|die Konsequenz
33206|Potsdam|Potsdam
33210|Wannseekonferenz|die Wannseekonferenz
33213|Hochwasser|das Hochwasser
33217|Beckenbauer|Beckenbauer
33219|Bubatz|das Bubatz
33221|legal|legal
33222|Raab|die Raab
33228|versöhnen|versöhnen
33237|gewöhnen|gewöhnen
33256|senil|senil
33257|Rentner|der Rentner
33274|verurteilen|verurteilen
33279|Dreck|der Dreck
33284|hohl|hohl
33307|Reichskanzler|der Reichskanzler
33339|Flatscreen|der Flatscreen
33346|brennend|brennend
33347|Karre|die Karre
33356|Man|der Man
33359|Jesus|Jesus
33416|power|power
33422|verantwortlich|verantwortlich
33460|höchstens|höchstens
33488|To|die To
33526|Rotweinglas|das Rotweinglas
33582|Leon|Leon
33585|Löwe|der Löwe
33592|Raubtier|das Raubtier
33598|Pick-up|der Pick-up
33602|Einkaufsmeile|Einkaufsmeile
33603|unsicher|unsicher
33609|überfällig|überfällig
33612|Sternzeichen|das Sternzeichen
33613|Jungfrau|die Jungfrau
33618|siebenstellig|siebenstellig
33623|Verrat|der Verrat
33642|Mathematiker|der Mathematiker
33644|klären|klären
33719|Maximilian|Maximilian
33725|leasen|leasen
33735|Trading|Trading
33745|arbeiten|arbeiten
33750|FC|der FC
33751|Bayern|Bayern
33752|München|München
33754|Dividende|die Dividende
33763|erben|erben
33780|spiegeln|spiegeln
33787|meinetwegen|meinetwegen
33790|Spitze|die Spitze
33880|nachdenken|nachdenken
33966|bejahen|bejahen
33968|bewundern|bewundern
33993|Spiritus|der Spiritus
34002|Genie|das Genie
34004|erstrahlen|erstrahlen
34008|Marie|die Marie
34009|Curie|das Curie
34012|Kategorie|die Kategorie
34013|Basiswissen|Basiswissen
34014|Chemie|die Chemie
34074|Betrachtung|die Betrachtung
34084|Gruppe|die Gruppe
34160|Sonntag|der Sonntag
34167|Besonderes|das Besonderes
34184|Nichte|die Nichte
34187|vierzig|vierzig
34230|gespannt|gespannt
34255|eskalieren|eskalieren
34278|besoffen|besoffen
34280|Exfrau|die Exfrau
34281|kritisieren|kritisieren
34289|gewohnt|gewohnt
34295|Verwandtschaft|die Verwandtschaft
34303|hauen|hauen
34312|Tante|die Tante
34318|Verschwörungstheorie|die Verschwörungstheorie
34373|fünfzig|fünfzig
34388|Schwager|der Schwager
34397|Graf|der Graf
34400|Feier|die Feier
34418|antanzen|antanzen
34548|ausprobieren|ausprobieren
34592|Küssen|das Küssen
34607|Samstagabend|der Samstagabend
34664|anlassen|anlassen
34679|Schönes|das Schönes
34714|Konsens|der Konsens
34845|Falafel|die Falafel
34855|Polen|Polen
34856|importieren|importieren
34861|grillen|grillen
34874|U-Bahn|die U-Bahn
34877|Bombenleger|der Bombenleger
34879|Islam|der Islam
34886|Kosten|Kosten
34902|Unding|das Unding
34913|Moschee|die Moschee
34932|Kopftuch|das Kopftuch
34936|Imbissbude|die Imbissbude
34942|Oettinger|Oettinger
34944|Doppelkorn|Doppelkorn
34972|Pore|die Pore
34993|erleben|erleben
35019|Sturmgewehr|das Sturmgewehr
35054|Fritte|die Fritte
35093|Gnade|die Gnade
35098|Spruch|der Spruch
35110|Mundgeruch|der Mundgeruch
35126|Schwachsinn|der Schwachsinn
35263|Vernissage|die Vernissage
35269|Blamage|die Blamage
35297|runterkommen|runterkommen
35351|Kunstausstellung|Kunstausstellung
35372|Bann|der Bann
35376|anfassen|anfassen
35384|Schlips|der Schlips
35471|Sternennacht|die Sternennacht
35472|Sommerabend|der Sommerabend
35475|Erschaffung|die Erschaffung
35477|Adam|Adam
35484|Genus|das Genus
35496|Venus|die Venus
35497|Mona|Mona
35502|Lisa|Lisa
35520|DIN|das DIN
35605|Kindheit|die Kindheit
35613|Aperitif|der Aperitif
35632|vietnamesisch|vietnamesisch
35647|Päckchen|das Päckchen
35656|Alkohol|der Alkohol
35660|verklagen|verklagen
35670|Paragraph|der Paragraph
35696|Hexenkunst|die Hexenkunst
35698|Einsicht|die Einsicht
35702|Besserung|die Besserung
35708|Störung|die Störung
35716|Persönlichkeit|die Persönlichkeit
35722|durchmachen|durchmachen
35736|meckern|meckern
35744|pubertär|pubertär
35799|Gebäude|das Gebäude
35810|häuslich|häuslich
35826|Tweet|der Tweet
35833|Kafka|Kafka
35844|subtil|subtil
35847|Nacken|der Nacken
35855|Ruhe|die Ruhe
35863|Pappe|die Pappe
35882|Ton|der Ton
35890|Wunde|die Wunde
35891|klaffen|klaffen
35892|aua|aua
35896|erschaffen|erschaffen
35903|Grundschulklasse|Grundschulklasse
35909|Zeile|die Zeile
35912|Bewerbungsschreiben|das Bewerbungsschreiben
35921|schweigen|schweigen
35937|Flecke|Flecke
35947|fröhlich|fröhlich
35950|unhöflich|unhöflich
36036|Steuerzahler|der Steuerzahler
36050|tabu|tabu
36051|Merkel|Merkel
36067|lauschen|lauschen
36072|Passant|der Passant
36073|anziehen|anziehen
36077|Predigt|die Predigt
36121|naschen|naschen
36126|hierher|hierher
36130|Haschisch|das Haschisch
36132|Likör|der Likör
36164|Entschluss|der Entschluss
36188|zuziehen|zuziehen
36191|Schlüssel|der Schlüssel
36195|aufgelöst|aufgelöst
36197|Hausflur|der Hausflur
36258|Tee|der Tee
36303|Erdgeschoss|das Erdgeschoss
36335|artikulieren|artikulieren
36338|Stottern|das Stottern
36339|vorbringen|vorbringen
36354|Lunte|die Lunte
36360|Zorn|der Zorn
36365|Ausweg|der Ausweg
36368|Flucht|die Flucht
36422|Riesenerfolg|der Riesenerfolg
36444|unterwegs|unterwegs
36457|Entscheidung|die Entscheidung
36459|unbequem|unbequem
36469|Dreirad|das Dreirad
36473|nüchtern|nüchtern
36487|dazwischen|dazwischen
36491|Streitkultur|die Streitkultur
36508|Unentschieden|das Unentschieden
36512|unentschlossen|unentschlossen
36513|Achtung|die Achtung
36514|Schenkelklopfer|der Schenkelklopfer
36520|Wahlkabine|die Wahlkabine
36522|Campingkocher|Campingkocher
36527|Huhn|das Huhn
36533|Hooligan|der Hooligan
36536|Fusel|der Fusel
36537|Arznei|die Arznei
36539|husten|husten
36549|Partei|die Partei
36580|wechselhaft|wechselhaft
36592|Konterbier|Konterbier
36593|exen|exen
36600|Pro|die Pro
36602|Contra|Contra
36611|langwierig|langwierig
36612|kompliziert|kompliziert
36622|Aufstand|der Aufstand
36625|Umstand|der Umstand
36631|abwaschbar|abwaschbar
36633|BMW|der BMW
36683|Verbrecher|der Verbrecher
36690|Meinungsfreiheit|die Meinungsfreiheit
36699|enthalten|enthalten
36728|Mittelfinger|der Mittelfinger
36736|Hase|der Hase
36740|Komet|der Komet
36742|Krater|der Krater
36748|Stereoanlage|die Stereoanlage
36749|Bel|Bel
36750|Air|das Air
36752|Harlem|Harlem
36753|Kommerz|Kommerz
36755|Marx|Marx
36769|bekennen|bekennen
36782|Kommentar|der Kommentar
36790|Schlusssatz|der Schlusssatz
36796|jucken|jucken
36800|tolerieren|tolerieren
36917|krud|krud
36918|Absicht|die Absicht
36920|pausieren|pausieren
36939|Dong|Dong
36963|Thermostat|der Thermostat
36967|Vertreter|der Vertreter
36971|Zeuge|der Zeuge
36972|Jehova|Jehova
36975|Rote|Rote
36976|Kreuz|das Kreuz
36989|Feed|der Feed
36997|Sicherheit|die Sicherheit
37032|Dings|der Dings
37034|nebenan|nebenan
37039|Bundeswehr|die Bundeswehr
37047|Einzug|der Einzug
37055|Petition|die Petition
37059|adoptieren|adoptieren
37072|Postbote|der Postbote
37073|beschatten|beschatten
37084|Chihuahua|der Chihuahua
37087|Mittwoch|der Mittwoch
37097|Kosmetiksalon|der Kosmetiksalon
37103|Flyer|der Flyer
37107|Restaurant|das Restaurant
37108|ignorieren|ignorieren
37114|Briefkasten|der Briefkasten
37132|Untergrund|der Untergrund
37191|Teller|der Teller
37239|zwischendurch|zwischendurch
37252|besuchen|besuchen
37254|verzweifeln|verzweifeln
37259|Mehrwertsteuer|die Mehrwertsteuer
37266|Benzinpreis|der Benzinpreis
37296|verzagen|verzagen
37299|ausländisch|ausländisch
37310|Arbeitsplatz|der Arbeitsplatz
37313|Fremdarbeiter|der Fremdarbeiter
37316|Front|die Front
37341|Koalition|die Koalition
37350|Spießer|der Spießer
37359|Straßenschild|das Straßenschild
37376|hinterfragen|hinterfragen
37427|Piranha|der Piranha
37436|Anja|Anja
37450|schlank|schlank
37451|Taille|die Taille
37488|Vitrine|die Vitrine
37522|Netzwerk|das Netzwerk
37553|Kellner|der Kellner
37561|Gruß|der Gruß
37588|verletzen|verletzen
37743|zelten|zelten
37749|offline|offline
37770|obdachlos|obdachlos
37776|getigert|getigert
37786|Mode|die Mode
37799|hänseln|hänseln
37809|Enkel|der Enkel
37811|iPhone|iPhone
37812|fremdeln|fremdeln
37821|glatt|glatt
37826|Modewort|das Modewort
37831|worüber|worüber
37844|wovon|wovon
37879|trennen|trennen
37890|slow|slow
37901|Ill|die Ill
37904|Nobody|der Nobody
37949|down|down
37968|Still|Still
38088|Boomer|der Boomer
38212|Jugend|die Jugend
38214|deprimiert|deprimiert
38220|interessiert|interessiert
38236|Protest|der Protest
38239|Horde|die Horde
38255|Hymne|die Hymne
38263|Puff|der Puff
38342|Tellerrand|der Tellerrand
38354|Karriere|die Karriere
38499|Karosse|die Karosse
38509|verwöhnen|verwöhnen
38525|verängstigen|verängstigen
38537|fertig|fertig
38559|Dauerschleife|Dauerschleife
38563|Grill|der Grill
38566|Schnitzel|der Schnitzel
38568|Grünkern|Grünkern
38580|Garage|die Garage
38589|Kruppstahl|Kruppstahl
38592|Rhein|der Rhein
38634|reiben|reiben
38636|Öl|das Öl
38641|Feuerwerk|das Feuerwerk
38643|Schützenverein|der Schützenverein
38650|Husch|Husch
38651|husch|husch
38712|verhüllen|verhüllen
38714|behaart|behaart
38716|N-Wort|das N-Wort
38737|verzichten|verzichten
38738|verwehren|verwehren
38755|schwenken|schwenken
38829|aktuell|aktuell
38830|Betrag|der Betrag
38875|Haarfarbe|die Haarfarbe
38987|Hintern|der Hintern
39099|gängig|gängig
39153|ablenken|ablenken
39168|Will|Will
39179|sechzehn|sechzehn
39196|vierzehn|vierzehn
39202|Computer|der Computer
39221|Trümmerfeld|das Trümmerfeld
39235|Meter|der Meter
39239|Kinderbett|das Kinderbett
39240|eingeschlossen|eingeschlossen
39298|dazugehören|dazugehören
39302|ISDN|das ISDN
39315|erlegen|erlegen
39320|DSL|das DSL
39324|früher|früher
39348|Smalltalk|der Smalltalk
39356|Schwachkopf|der Schwachkopf
39359|Tab|der Tab
39526|Body|der Body
39529|Speech|Speech
39543|Spam|das Spam
39570|Bergziege|die Bergziege
39579|Zerrspiegel|der Zerrspiegel
39587|Termite|die Termite
39591|universell|universell
39597|Omega|das Omega
39604|Dromedar|das Dromedar
39614|Holland|Holland
39619|Holländer|der Holländer
39622|holländisch|holländisch
39637|Pinguin|der Pinguin
39646|Insulin|das Insulin
39653|Stimmungstief|Stimmungstief
39661|Staatsfeind|der Staatsfeind
39663|Holocaust|der Holocaust
39670|Vogelstrauß|der Vogelstrauß
39679|Dicke|die Dicke
39697|Reifen|der Reifen
39707|sicherlich|sicherlich
39711|Fußvolk|das Fußvolk
39733|kontrollieren|kontrollieren
39753|Staubwedel|der Staubwedel
39760|Maulesel|der Maulesel
39766|Zaunpfahl|der Zaunpfahl
39769|Faustschlag|der Faustschlag
39771|Playback|Playback
39781|Teebeutel|der Teebeutel
39788|Schneeeule|Schneeeule
39796|Seeleute|Seeleute
39800|betäuben|betäuben
39804|Hinterlist|die Hinterlist
39807|hinderlich|hinderlich
39813|Tintenfisch|der Tintenfisch
39827|Zucker|der Zucker
39831|Finsternis|die Finsternis
39848|Steckenpferd|das Steckenpferd
39853|sabotieren|sabotieren
39856|Hexenwerk|das Hexenwerk
39860|Märchenwald|Märchenwald
39941|Heuschrecke|die Heuschrecke
39966|Blechdose|die Blechdose
39973|Pechvogel|der Pechvogel
39999|mehrfach|mehrfach
40000|totschlagen|totschlagen
40006|Kanonenkugel|die Kanonenkugel
40011|Lügenbaron|der Lügenbaron
40023|Mohnkuchen|Mohnkuchen
40027|Lifestyle|der Lifestyle
40037|Brathähnchen|das Brathähnchen
40040|Kamel|das Kamel
40049|umrunden|umrunden
40117|Ecke|die Ecke
40147|Illuminat|der Illuminat
40153|plaudern|plaudern
40167|Lauer|die Lauer
40180|Flower-Power|Flower-Power
40184|Zauber|der Zauber
40189|mysteriös|mysteriös
40198|Verschwörung|die Verschwörung
40211|bundesweit|bundesweit
40218|Banner|das Banner
40220|Mayer|Mayer
40224|Anagramm|das Anagramm
40230|allerhand|allerhand
40233|Geheimagent|Geheimagent
40234|CIA|die CIA
40235|Mossad|der Mossad
40245|Winkel|der Winkel
40251|Pyramide|die Pyramide
40256|Fliegenfänger|der Fliegenfänger
40258|Gardine|die Gardine
40304|erleuchten|erleuchten
40315|Weltherrschaft|die Weltherrschaft
40354|kreuzen|kreuzen
40357|Tempelritter|der Tempelritter
40382|Freimaurer|der Freimaurer
40389|Wochenblatt|das Wochenblatt
40395|Di|Di
40400|Wissenschaft|die Wissenschaft
40402|altbekannt|altbekannt
40406|Popcorn|das Popcorn
40409|gemütlich|gemütlich
40410|Zeitgeist|der Zeitgeist
40418|Dartpfeil|der Dartpfeil
40500|borgen|borgen
40575|Rücken|der Rücken
40636|Tetrapak|Tetrapak
40685|Sohle|die Sohle
40688|erwachsen|erwachsen
40699|Fang|der Fang
40702|Düne|die Düne
40710|wringen|wringen
40788|Rauschen|das Rauschen
40802|Gezeit|die Gezeit
40816|albern|albern
40869|erschöpfen|erschöpfen
40894|anstrengend|anstrengend
40918|seltsam|seltsam
40934|wiederholen|wiederholen
40977|Kratze|die Kratze
40986|ausbrennen|ausbrennen
41036|Kiez|der Kiez
41062|Na|Na
41112|melden|melden
41147|Autoverleih|der Autoverleih
41188|anderthalb|anderthalb
41191|Boston|der Boston
41217|Florian|Florian
41218|Paul|Paul
41219|Julius|Julius
41247|schillernd|schillernd
41371|erfolglos|erfolglos
41376|Floskel|die Floskel
41378|Erziehung|die Erziehung
41449|Perspektive|die Perspektive
41450|obendrauf|obendrauf
41465|verschwommen|verschwommen
41468|Scholle|die Scholle
41489|Maklerprovision|Maklerprovision
41496|Fucking|Fucking
41540|mäh|mäh
41541|Rasen|der Rasen
41548|kühl|kühl
41589|Sonnenuntergang|der Sonnenuntergang
41596|Orientierung|die Orientierung
41599|Sizilien|Sizilien
41603|italienisch|italienisch
41613|spontan|spontan
41616|doll|doll
41633|klemmen|klemmen
41635|selbstverständlich|selbstverständlich
41639|klimatisieren|klimatisieren
41642|Fiesta|die Fiesta
41666|Bravo|das Bravo
41671|CD|die CD
41681|Raste|die Raste
41684|Autobahn|die Autobahn
41692|Kühlwasser|das Kühlwasser
41697|Rost|der Rost
41701|Patina|die Patina
41711|Parkplatz|der Parkplatz
41717|Cent|der Cent
41721|deswegen|deswegen
41736|aufmachen|aufmachen
41739|Apfelsaft|der Apfelsaft
41750|geradeaus|geradeaus
41771|Gummi|der Gummi
41777|Motor|der Motor
41794|Anzeige|die Anzeige
41796|blinken|blinken
41811|Daumen|der Daumen
41842|Führerschein|der Führerschein
41853|Corona|Corona
41916|Remix|Remix
41919|Medley|das Medley
41925|bittersüß|bittersüß
41926|Rausch|der Rausch
41927|Kipp|Kipp
41956|Vakuum|das Vakuum
42009|auskurieren|auskurieren
42021|Schönheit|die Schönheit
42028|Absinth|der Absinth
42036|Wunderbares|das Wunderbares
42043|Wirrwarr|der Wirrwarr
42194|German|das German
42208|tough|tough
42216|not|not
42245|Kebab|das Kebab
42247|Müsli|das Müsli
42282|liberal|liberal
42321|Maniac|Maniac
42333|Trust|Trust
42349|best|best
42391|Grundgesetz|das Grundgesetz
42393|Dosenpfand|das Dosenpfand
42423|Be|Be
42433|Sandal|Sandal
42460|Bundesrepublik|die Bundesrepublik
42480|stupid|stupid
42494|human|human
42504|imperativ|imperativ
42507|Kant|Kant
42522|Weltmeister|der Weltmeister
42526|Weizenbier|das Weizenbier
42531|Fahrvergnügen|das Fahrvergnügen
42557|Frühe|die Frühe
42587|Partisan|der Partisan
42634|Genosse|der Genosse
42642|ciao|ciao
42654|Ruh|die Ruh
42682|zart|zart
42847|inmitten|inmitten
42855|Gedränge|das Gedränge
42877|untergehen|untergehen
42924|fällen|fällen
43065|harmonieren|harmonieren
43072|mitmarschieren|mitmarschieren
43084|Atmen|das Atmen
43090|selbstgeschrieben|selbstgeschrieben
43108|Früh|die Früh
43110|Burger|der Burger
43111|verdrücken|verdrücken
43145|Steuer|das Steuer
43146|abschicken|abschicken
43162|Siegerin|die Siegerin
43209|dringend|dringend
43210|hinkriegen|hinkriegen
43219|gradebiegen|gradebiegen
43394|My|das My
43404|he|he
43419|Snob|der Snob
43424|Kreuzberg|Kreuzberg
43441|Kaiser|der Kaiser
43446|erstens|erstens
43467|saufen|saufen
43545|riesengroß|riesengroß
43568|out|out
43597|Loveparade|die Loveparade
43603|Ma|die Ma
43753|Havanna|die Havanna
43784|Te|Te
43881|liefern|liefern
43886|Zettel|der Zettel
43892|Schneesturm|der Schneesturm
43894|Kommando|das Kommando
43895|Bikini|der Bikini
43903|ansehen|ansehen
43908|Transit|der Transit
43916|Nix|der Nix
43917|Mindestlohn|der Mindestlohn
43922|Selbstständigkeit|die Selbstständigkeit
43945|klagen|klagen
43953|sachgrundlos|sachgrundlos
43954|befristen|befristen
43959|Türe|die Türe
43960|läuten|läuten
43963|ausbeuten|ausbeuten
43965|Baracke|die Baracke
43971|Standort|der Standort
43973|per|per
43975|tracken|tracken
43977|Schutz|der Schutz
43979|Arbeitsrecht|das Arbeitsrecht
44008|Trebegänger|Trebegänger
44059|Dankeschön|das Dankeschön
44079|Bernd|Bernd
44081|Abteilungsleiter|der Abteilungsleiter
44084|Stiftung|die Stiftung
44085|Warentest|Warentest
44104|testen|testen
44118|Urteil|das Urteil
44125|befriedigend|befriedigend
44126|ausreichend|ausreichend
44128|mangelhaft|mangelhaft
44150|Saft|der Saft
44151|entsprechen|entsprechen
44167|Saftladen|der Saftladen
44190|Haarspray|der Haarspray
44197|Spray|der Spray
44286|Mängelrüge|Mängelrüge
44287|Abwertung|die Abwertung
44377|klarkommen|klarkommen
44386|erschüttern|erschüttern
44395|locker|locker
44409|ungenau|ungenau
44425|Kanzlei|die Kanzlei
44453|Verpackung|die Verpackung
44495|Pack|das Pack
44499|Gewohnheit|die Gewohnheit
44525|Versteck|das Versteck
44536|t|t
44549|locken|locken
44594|Kragen|der Kragen
44602|Rennen|das Rennen
44628|majestätisch|majestätisch
44629|besteigen|besteigen
44642|Hohn|der Hohn
44673|bescheiden|bescheiden
44674|Sicht|die Sicht
44740|Vorhang|der Vorhang
44753|Buh|das Buh
44812|Kneipe|die Kneipe
44817|Heimweg|der Heimweg
44821|Dezember|der Dezember
44823|minus|minus
44834|Handschuh|der Handschuh
44835|parat|parat
44845|Atem|der Atem
44852|Laterne|die Laterne
44862|Zuckerwatte|die Zuckerwatte
44874|Natur|die Natur
44877|neugierig|neugierig
44982|Al|Al
45051|Feuerwehr|die Feuerwehr
45068|Ra|der Ra
45103|schrumpeln|schrumpeln
45116|Pirouette|die Pirouette
45123|Rolltreppe|die Rolltreppe
