|author|title|text
10|Knorkator|Nur mal angenommen|nur;mal;annehmen;ich;können;mein;Körper;dermaßen;Verbiegen;dass;mein;Kopf;bis;in;der;Anus;hinein;passen;Werden;ja;dann;wär;mein;Gedanke;der;warum;nicht;auch;mein;Arm;mit;hinein;um;dann;weiter;zu;kriechen;in;mein;Leib;empor;ja;ich;weiss;es;gehen;leider;in;Wirklichkeit;nicht;ganz;so;weit;aber;lassen;wir;einmal;der;biologisch;Argument;Mich;intressieren;wenn;ich;bis;in;mein;Kopf;kriechen;können;Käme;ich;dann;aus;Meinem;Mund;heraus;wo;befände;sich;dieser;eigentlich;Kopp;in;Arsch;Kopp;in;Arsch;Kopp;in;Kopp;in;Kopp;in;Kopp;in;Kopp;in;Arsch;Kopp;in;Arsch;Kopp;in;Kopp;in;Kopp;in;Kopp;in;Kopp;in;Kopp;in;Kopp;in;Kopp;in;Kopp;in;Kopp;in;Arsch;oder;wenn;ich;in;mein;Schädel;sein;hinter;der;Auge;stehen;und;hinaus;schauen;durch;der;Linsenhaut;sag;mir;was;ich;dann;raussähen;Schau;ich;aus;mir;raus;reinschau;ich;in;sich;rein;Liegt;der;ganz;Welt;nur;in;mir;zu;Schein;Existieren;ich;oder;sein;ich;tot;Bin;ich;Teil;der;Welt;oder;sein;ich;Gott;Kopp;in;Arsch;Kopp;in;Arsch;Kopp;in;Kopp;in;Kopp;in;Kopp;in;Kopp;in;Arsch;Kopp;in;Arsch;Kopp;in;Kopp;in;Kopp;in;Kopp;in;Kopp;in;Kopp;Arsch;in;Arsch;in;Kopp;Arsch;Kopp;Arsch;in;Kopp;Kopp;in;in;Arsch;Arsch;Kopp;in;Kopp;Arsch;in;Arsch;in;Kopp;Arsch;Kopp
11|Knorkator|Warum|warum;schleppen;sich;der;Karawane;durch;verlassen;öd;Land;warum;stürzen;ein;Baum;zu;Boden;der;über;200;Jahr;stehen;warum;peitschen;der;ewig;Sandsturm;Gnadenlos;in;mein;Gesicht;warum;sein;ich;unendlich;müde;und;warum;schlafn;ich;nicht;warum;stehen;der;Greis;an;Ufer;Ein;Fluß;aus;pur;Gold;warum;suchen;ihr;so;verzweifelt;was;ihr;doch;nicht;finden;wollen;warum;werden;ein;Lamm;gebären;nur;damit;der;Wolf;es;frissen;warum;werden;der;Schwert;ziehen;wo;kein;Feind;mehr;sein;und;warum;weinen;der;Königin;auf;ihr;Thron;still;vor;sich;hin;und;warum;sterben;ein;groß;Traum;und;hinter;Haus;der;Kirschbaum;warum;steigen;aus;See;und;Sümpfe;ein;betörend;grün;Licht;warum;ziehen;ein;Flut;von;Pilger;zu;Prophet;der;niemals;sprechen;warum;blühen;der;heilig;Blume;ein;Tag;nur;in;100;Jahr;und;warum;sein;ich;gehen;als;wir;glücklich;sein;und;warum;weinen;der;Königin;auf;ihr;Thron;still;vor;sich;hin;und;warum;stehen;sie;ganz;allein;so;stumm;und;blass;in;Mondschein;weil;dieser;grandios;Melodie;so;voll;Schmerz;Sehnsucht;und;Poesie;sich;gern;auf;groß;Wort;legen;damit;der;Lied;dein;Herz;bewegen;und;warum;weinen;der;Königin;auf;ihr;Thron;still;vor;sich;hin;und;warum;hereinkommen;niemand;herein;nur;stumm;und;blass;der;Mondschein;denn;dieser;grandios;Melodie;Verlangt;nach;Schmerz;Sehnsucht;und;Poesie;auf;dass;sie;groß;sie;groß;Wort;tragen;damit;der;Lied;dein;Herz;bewegen
12|OOMPH!|Aus meiner Haut|ich;anzieh;mein;lieb;Kleidchen;an;auf;hoch;Hacke;vor;mein;Spiegel;ich;pudern;sich;der;Wange;rot;ich;wissen;genau;was;dir;gefällen;ich;hoff;der;Bart;in;Gesicht;stören;dich;bei;Liebesspiel;nicht;wenn;unsrer;Lippe;sich;zärtlich;berührn;ich;wollen;raus;raus;raus;aus;mein;Haut;weil;ich;sich;so;gern;verkleiden;ich;wollen;raus;raus;raus;aus;mein;Haut;denn;ich;wollen;sich;nicht;entscheiden;ein;bisschen;bi;schaden;nie;ein;bisschen;bi;schaden;nie;ich;abklemm;sich;mein;Hode;ab;rasier;der;Bein;bis;hoch;zu;Mieder;ich;anklebn;mir;falsch;Wimper;an;ich;sein;der;Star;in;mein;Welt;wenn;ich;in;Rampenlicht;stehn;fühl;ich;sich;schön;denn;je;ich;lass;der;Lust;und;der;Trieb;regiern;ich;wollen;raus;raus;raus;aus;mein;Haut;weil;ich;sich;so;gern;verkleiden;ich;wollen;raus;raus;raus;aus;mein;Haut;denn;ich;wollen;sich;nicht;entscheiden;ein;bisschen;bi;schaden;nie;ein;bisschen;bi;schaden;nie;ich;sein;kein;Engel;ich;wollen;nichts;beschönigen;wenn;du;mein;König;sein;sein;ich;der;Königin;Lass;uns;der;Kleider;tauschen;denn;wir;sein;so;viel;mehr;ich;wollen;raus;raus;raus;aus;mein;Haut;weil;ich;sich;so;gern;verkleiden;ich;wollen;raus;raus;raus;aus;mein;Haut;denn;ich;wollen;sich;nicht;entscheiden;ein;bisschen;bi;schaden;nie;ein;bisschen;bi;schaden;nie
13|Knorkator|Sieg der Vernunft|heut;wollen;ich;sich;erinnern;an;jeder;Freund;und;Feind;mit;der;ich;je;reden;lachen;oder;geweinen;manch;einer;tun;mir;Gutes;und;mancher;wehtun;mir;weh;doch;treiben;es;mich;in;Ganz;dahin;wo;ich;nun;stehn;mein;Herz;sein;erfüllen;von;ein;einzig;Sache;Rache;Rache;Rache;Rache;wir;stehen;sich;gegenüber;der;Schwert;in;der;Hand;dein;Vater;sein;ein;Mörder;ich;habn;ihn;nicht;kannen;seit;hundert;von;Jahr;Vergeltung;Hass;und;Neid;der;muss;ein;Ende;haben;machen;Schluss;mit;dieser;Leid;ich;wagen;der;Schritt;in;der;richtig;Richtung;Vernichtung;Vernichtung;Vernichtung;Vernichtung;Sieg;der;Vernunft;Vernichtung;Vernichtung;Sieg;der;Vernunft;Vernichtung;Sieg;der;Vernunft;Sieg;der;Vernunft;Sieg;der;Vernunft;Sieg;der;Vernunft;der;Los;der;Unterdrückten;sein;der;wer;uns;vereinen;doch;du;verschließen;der;Auge;und;denken;ich;wär;dein;Feind;ich;wollen;mein;Herz;dir;öffnen;du;zuhören;mir;gar;nicht;zu;Verbietest;mir;der;Reden;stattdessen;redeen;du;hier;sein;ein;anderer;Taktik;von;Nöten;Töten;Töten;Töten;Töten;Sieg;der;Vernunft;Töten;Sieg;der;Vernunft;Vernichtung;Sieg;der;Vernunft;Rache;Sieg;der;Vernunft
14|OOMPH!|Sandmann|Armes;Armes;Deutschland;Deutschland;Kannst;du;dein;Kind;sehen;wie;sie;vor;der;Abgrund;Schlange;stehen;Krankes;Krankes;Deutschland;Deutschland;Kannst;du;ihr;Angst;verstehen;wenn;sie;schlafen;gehen;Pre-Chorus;La;le;lu;nur;der;Mann;in;Mond;zuschauen;zu;wenn;der;arm;Kind;schlafen;drum;schlaf;auch;du;La;le;lu;und;der;klein;Herz;zufrieren;zu;wenn;der;anderer;Kind;fragen;wie;viel;haben;du;Chorus;Sandmann;Sandmann;ausMach;der;Licht;aus;der;Wahrheit;sein;grausam;Drum;schenk;mir;ein;Traum;Sandmann;Sandmann;Komm;zu;mir;nach;Haus;Streu;mir;Sand;in;mein;Auge;und;weck;mich;nie;wieder;auf;Vers;2;Armes;Arme;Deutschland;Deutschland;Kannst;du;dein;Kind;sehen;wie;sie;langsam;vor;der;Hund;gehen;Reich;Reich;Deutschland;Deutschland;wann;werden;dir;der;Spaß;vergehen;wann;wirst;du;verstehen;Pre-Chorus;La;le;lu;nur;der;Mann;in;Mond;zuschauen;zu;wenn;der;arm;Kind;schlafen;drum;zuschlaf;auch;du;La;le;lu;und;der;klein;Herz;frieren;zu;wenn;der;anderer;Kind;fragen;wie;viel;haben;du;Chorus;Sandmann;Sandmann;ausMach;der;Licht;aus;der;Wahrheit;sein;grausam;Drum;schenk;mir;ein;Traum;Sandmann;Sandmann;Komm;zu;mir;nach;Haus;Streu;mir;Sand;in;mein;Auge;und;weck;mich;nie;wieder;auf;Trockenbrot;machen;Wange;rot;der;Junge;leben;in;groß;Not;er;schrie;sich;schon;der;Lunge;wund;der;Hunger;brennen;in;Kindermund;Trockenbrot;machen;Wange;rot;doch;jeder;sitzen;in;eigen;Boot;ich;zeig;dir;jetzt;was;Wohlstand;sein;in;Land;der;sein;Brut;vergissen;Chorus;Sandmann;Sandmann;ausMach;der;Licht;aus;der;Wahrheit;sein;grausam;Drum;schenk;mir;ein;Traum;Sandmann;Sandmann;Komm;zu;mir;nach;Haus;Streu;mir;Sand;in;mein;Auge;und;aufweck;mich;nie;wieder;auf
15|Rammstein|Mehr|ich;brauchen;vieler;und;viel;davon;und;nur;für;mich;nur;für;mich;von;alle;was;man;haben;wollen;Brauchen;ich;zehnmal;so;viel;ich;werden;nie;satt;ich;werden;nie;satt;es;sein;gut;wenn;man;mehr;haben;mehr;mehr;mehr;mehr;was;ich;haben;sein;mir;zuwenig;ich;brauchen;viel;ich;brauchen;ganz;viel;Hab;nichts;zu;schenken;wozu;Verzicht;zwar;sein;ich;reich;doch;reichen;der;nicht;Bescheidenheit;alle;was;recht;sein;ich;nehmen;alle;auch;wenn;es;schlecht;sein;ich;werden;nie;satt;ich;werden;nie;satt;es;sein;gut;wenn;man;mehr;haben;mehr;mehr;mehr;mehr;mehr;mehr;mehr;viel;mehr;Binn;nie;zufrieden;es;geben;kein;Ziel;Geben;kein;Genug;sein;nie;zuviel;all;der;anderer;Haben;so;wenig;Geben;mir;auch;der;noch;sie;brauchens;eh;nicht;Bin;nie;zufrieden;es;geben;kein;Ziel;geben;kein;Genug;sein;nie;zuviel;all;der;anderer;Haben;so;wenig;Gebt;mir;auch;der;noch;sie;brauchens;eh;nicht;Bin;nie;zufrieden;es;geben;kein;Ziel;geben;kein;Genug;sein;nie;zuviel;All;der;anderer;Haben;so;wenig;Geben;mir;auch;der;noch;sie;brauchens;eh;nicht;Bin;nie;zufrieden;es;geben;kein;Ziel;geben;kein;Genug;sein;nie;zuviel;All;der;anderer;haben;so;wenig;ich;brauchen;mehr;mehr;mehr;viel;mehr;noch;mehr
16|Antilopen Gang|Pizza (mit Bela B)|dieser;Welt;zerfallen;überall;Krise;oder;Krieg;der;Biene;sterben;Terror;in;Brüssel;und;Paris;der;Pole;schmelzen;der;Regierung;machen;der;Grenze;dicht;Xavier;singen;in;Europa;werden;nach;rechts;rücken;der;sein;echt;verrückt;Leute;sein;der;nötig;Frieden;auf;der;Welt;wär;von;heut;auf;morgen;möglich;Ah;yeah;wir;alle;hier;sein;gleich;und;wir;wollen;auch;der;Gleiche;ich;können;es;dir;beweisen;es;klingeln;an;der;Tür;dann;kommen;der;Lieferant;mit;der;dampfend;Symbol;unsr;Hoffnung;in;der;Hand;der;heilig;Scheibe;der;alle;vereinen;der;Weisheit;der;Menschheit;gebacken;in;Teig;Oh;ich;glauben;fest;daran;dass;uns;Pizza;retten;können;sie;verbünden;dieser;Welt;Baby;lass;uns;Pizza;bestellen;Oh;ich;glauben;fest;daran;dass;uns;Pizza;retten;können;jeder;Revolutionär;Brauchen;nur;Pizza;und;Gewehr;es;gehen;nicht;um;Herkunft;Hautfarbe;und;Religion;Hauptsache;der;Teig;sein;dünn;Hauptsache;Tomatensoße;Hauptsache;Käse;der;Welt;sein;ein;Scheibe;wer;grade;Pizza;issen;tun;kein;Mensch;was;zuleide;auf;jeder;Kontinent;und;in;jeder;Kultur;Findest;du;sowas;wie;Pizza;oder;ein;Pendant;dazu;es;gehen;von;Tansania;bis;zu;Münchner;Schickeria;ein;Tag;werden;der;ganz;Welt;zu;ein;Pizzeria;in;jeder;Stadt;und;in;jeder;Land;Schreibt;der;Parole;an;jeder;Wand;Viva;Margherita;Hoch;der;Calzone;Feuer;und;Flamme;der;Holzkohleofen;Oh;ich;glauben;fest;daran;dass;uns;Pizza;retten;können;sie;verbünden;dieser;Welt;Baby;lass;uns;Pizza;bestellen;Oh;ich;glauben;fest;daran;dass;uns;Pizza;retten;können;jeder;Revolutionär;Brauchen;nur;Pizza;und;Gewehr;wenn;du;mal;Problem;haben;und;wieder;mal;der;Bulln;kommen;seIn;tiefgekühlt;Pizza;auch;ein;wunderbar;Wurfgeschoss;wenn;sie;dich;erwischen;haben;du;sitzen;in;Gerichtssaal;vergiss;nicht;der;Richter;bestechen;man;mit;Pizza;wenn;es;nicht;klappen;und;du;einfähren;ein;in;der;Knast;dann;werden;einfach;ein;Feile;in;der;Teig;rein;backen;Pizza;sein;der;Mittel;ganz;Staat;zu;stürzen;Vergiss;sie;bitte;nicht;mit;Oregano;zu;würzen;Oh;ich;glauben;fest;daran;dass;uns;Pizza;retten;können;sie;verbünden;dieser;Welt;Baby;lass;uns;Pizza;bestellen;Oh;ich;glauben;fest;daran;dass;uns;Pizza;retten;können;jeder;Revolutionär;Brauchen;nur;Pizza;und;Gewehr;Oh;ich;glauben;fest;daran;dass;uns;Pizza;retten;können;sie;verbünden;dieser;Welt;Baby;lass;uns;Pizza;bestellen;Oh;ich;glauben;fest;daran;dass;uns;Pizza;retten;können;jeder;Revolutionär;Brauchen;nur;Pizza;und;Gewehr
17|Die Ärzte|FaFaFa|Neulich;neulich;neulich;es;sein;gar;nicht;lange;her;da;treffen;ich;ein;sehr;schön;Dame;und;ich;hingehen;zu;ihr;hin;und;sagen;ist;mein;Name;du;haben;wunderschön;Auge;du;haben;wunderschön;Auge;du;haben;wunderschön;Auge;und;nen;wunderschön;Mund;und;sie;sagen;zu;mir;und;sie;sagen;zu;mir;und;sie;sagen;und;sie;sagen;und;sie;sagen;zu;mir;Fafafa;Verpiss;dich;ich;sagen;Hey;Moment;der;können;ich;so;nicht;akzeptieren;Lass;sich;drüber;diskutieren;du;brauchst;dich;gar;nicht;zu;genieren;es;mit;mir;mal;zu;probieren;kein;Angst;kein;Angst;ich;wollen;dich;nicht;verführen;aber;kannen;du;nicht;kapieren;wenn;n;Frau;einfach;nee;sagen;der;gehen;mir;an;der;Niere;Willst;du;mich;nur;provozieren;oder;haben;du;Starallüre;Bist;du;taub;Bist;du;blind;jetzt;hör;aber;auf;dich;so;zu;zieren;Trink;noch;ein;zwei;Bier;und;dann;fahren;wir;zu;mir;Is;nicht;weit;weg;von;hier;und;da;werdn;ich;dich;massieren;und;dann;machen;wirs;in;Liege;und;dann;machen;wirs;in;Stehn;Schrippe;Stulle;von;der;Lampe;und;danach;auf;aller;Viere;du;wirst;sehn;der;werden;schön;also;komm;wir;gehn;ok;Fafafa;He;du;jetzt;zuhör;mal;zu;der;kannst;du;wirklich;so;nicht;sagen;denn;der;schlagen;mir;auf;der;Magen;ich;wissen;gar;nicht;was;du;haben;es;sein;Sommer;es;sein;Nacht;ich;habn;dir;Blume;mitbringen;außerdem;muss;ich;gestehn;und;tschüß;du;Rap-Wichser;du;willen;Ghetto;Kannste;haben;Alter;Schluss;mit;Kaspermucke
18|Die Ärzte|Leichenhalle|der;letzter;Schlaf;er;sein;sehr;tief;etwas;geschehen;während;ich;schlief;Kalte;Fliese;Modergeruch;auf;mein;Körper;ein;Leichentuch;etwas;Schlimmes;sein;geschehn;weil;mein;Haar;nicht;mehr;stehn;der;Fuß;schmerzen;von;Schattentanz;und;wo;zu;Henker;sein;mein;Rosenkranz;sie;haben;mich;vergessen;wo;sein;ihr;alle;wo;sein;ihr;aller;hier;geben;es;nichts;mehr;zu;essen;in;der;Leichenhalle;in;der;Leichenhalle;mein;Lage;sein;fatal;kein;Schminke;kein;Kajal;der;Todesengel;kommen;geben;mir;ein;Kuss;jetzt;drücken;der;spitz;Schuh;an;mein;Drudenfuß;sie;haben;mich;vergessen;wir;beisammensitzen;beisammen;und;rücken;der;Tisch;der;Leiche;um;mich;herum;sie;sein;nicht;mehr;frisch;Sagen;ihr;tote;wo;herkommen;ihr;denn;her;aus;Schlumpfhausen;bitte;sehr;Ach;so;lalalalalalallalalala
19|Lindemann|G-Spot Michael|Fick;Michi;bitte;fick;mich;bitte;fick;mich;Fick;Michi;bitte;fick;mich;Fick;mich;bitte;fick;mich;bitte;fick;mich;Fick;Michi;bitte;fick;mich;der;Michael;der;Michael;der;sein;in;Kopf;nicht;sehr;hell;doch;was;da;fehlen;ihm;unter;Schopf;gar;prächtig;blühen;in;Lendenkropf;bei;der;Fräulein;Überland;sein;er;für;Liebeskunst;bekannt;aller;Dame;aller;Ort;singen;so;in;ein;fort;Fick;Michi;bitte;fick;mich;bitte;fick;mich;Fick;Michi;bitte;fick;mich;Fick;mich;bitte;fick;mich;bitte;fick;mich;Fick;Michi;bitte;fick;mich;G-spot;Michael;G-spot;Michael;soon;I;m;gonna;der;Pounding;like;a;fourstroke;cycle;make;me;happy;make;me;cry;G-point;Michael;G-point;Michael;nothing;left;to;say;Banging;like;a;fourstroke;cycle;all;night;long;I;stay;doch;bald;sein;ihm;der;Lust;verkommen;haben;sich;der;Sache;übernehmen;sich;bei;Liebesspiel;verbiegen;und;nach;Südafrika;ziehen;der;Wind;herwehen;leise;über;Meer;über;Berg;zu;mir;her;werden;mir;Kund;zu;Ohr;bringen;in;Afrika;der;Mädchen;singen;Fick;Michi;bitte;fick;mich;bitte;fick;mich;Fick;Michi;bitte;fick;mich;Fick;mich;bitte;fick;mich;bitte;fick;mich;Fick;Michi;bitte;fick;mich;G-spot;Michael;G-spot;Michael;soon;I;m;gonna;der;Pounding;like;A;Fourstroke;Cycle;make;me;happy;make;me;cry;G-spot;Michael;G-spot;Michael;Nothing;left;to;say;Banging;like;A;Fourstroke;Cycle;all;night;long;I;stay;I;know;why;I;have;to;der;Its;like;my;body;all;veins;are;bleeding;dry;The;blood;falls;from;Heart;Above;Down;near;in;part;I;need;for;love;I;know;why;I;have;to;der;All;my;cells;inside;are;running;dry;All;my;tears;I;gave;Away;Doesnt;Matter;all;night;long;I;stay;I;know;why;I;have;to;der;Inside;my;body;all;veins;are;bleeding;dry;All;blood;falls;from;The;Heart;Above;Down;Near;in;part;I;need;for;Love;Fick;mich;yeah
20|KAFVKA|Querdenker klatschen|ich;wollen;ich;wollen;ich;wollen;Querdenker;klatschen;Querdenker;klatschen;ich;sein;Pazifist;doch;ich;wollen;Querdenker;klatschen;immer;noch;gut;als;sie;marschieren;zu;lassen;und;mit;Naziparole;einn;auf;Spaziergang;zu;machen;Querdenker;klatschen;Querdenker;klatschen;ich;sein;gegen;Gewalt;doch;ich;wollen;Querdenker;klatschen;immer;noch;gut;als;sie;glauben;zu;lassen;sie;sein;der;sogenannter;Volk;Yo;dieser;Gesellschaft;hier;sein;nicht;spalten;da;sein;ein;paar;Idiot;der;nur;an;sich;selbst;denken;und;sich;für;zu;wichtig;halten;gegen;vieler;Million;der;sich;für;der;Kollektivgedanke;jetzt;schon;easy;haben;impfen;lassen;und;der;meister;dieser;paar;Idiot;sein;nicht;neu;der;alt;Rechten;habn;jetzt;nur;noch;n;paar;Hippie;überzeugen;Politik;tun;auf;Surprise;der;Pegida-Methodik;ihr;wollen;mit;Fascho;reden;doch;der;Fascho;wolln;euch;tot;sehn;ich;wissen;auch;dir;gehen;es;dieser;Tag;nicht;gut;kein;Grund;zu;marschier;mit;Nazi;und;Hool;auch;wir;finden;nicht;aller;Maßnahme;cool;kein;Grund;zu;marschiern;mit;Nazi;und;Hool;ich;wollen;Querdenker;klatschen;Querdenker;klatschen;ich;sein;Pazifist;doch;ich;wollen;Querdenker;klatschen;immer;noch;gut;als;sie;marschieren;zu;lassen;und;mit;Naziparole;einn;auf;Spaziergang;zu;machen;Querdenker;klatschen;Querdenker;klatschen;ich;sein;gegen;Gewalt;doch;ich;wollen;Querdenker;klatschen;immer;noch;gut;als;sie;glauben;zu;lassen;sie;sein;der;sogenannter;Volk;Glaub;mir;viel;lieb;würd;ich;klatschen;dafür;dass;der;Pflegenden;endlich;verdienen;was;sie;verdienen;und;der;Regierung;kritisiern;dass;sie;Patent;blockieren;nur;weil;sie;davon;profitieren;ihr;Hund;ja;glaub;mir;ich;haben;gern;Verständnis;für;aller;eur;Angst;doch;wer;egal;aus;welcher;Grund;taktieren;mit;Nazi;Überschreiten;ein;Grenze;du;weißen;auch;mir;gehen;es;dieser;Tag;nicht;gut;kein;Grund;zu;marschiern;mit;Nazi;und;Hools;du;haben;Angst;vor;der;Impfung;bei;Arztbesuch;der;sein;kein;Grund;zu;marschiern;mit;Nazi;und;Hool;ich;wollen;Querdenker;klatschen;Querdenker;klatschen;ich;sein;Pazifist;doch;ich;wollen;Querdenker;klatschen;immer;noch;gut;als;sie;marschieren;zu;lassen;und;mit;Naziparole;einn;auf;Spaziergang;zu;machen;Querdenker;klatschen;Querdenker;klatschen;ich;sein;gegen;Gewalt;doch;ich;wollen;Querdenker;klatschen;immer;noch;gut;als;sie;glauben;zu;lassen;sie;sein;der;sogenannter;Volk;Fick;dein;sogenannter;Volk;Fick;dein;wir;sein;der;Volk-Geschrei;Fick;auf;der;AfD;Identitäre;Bewegung;ihr;Lächerlichen;Alter;es;sein;überall;der;gleich;Nazi;der;in;jeder;scheiß;Dorf;fahrn;um;da;mit;zu;demonstriern;und;so;zu;tun;als;wärn;sie;übelst;vieler
21|Rammstein|Haifisch|wir;zusammenhalten;zusammen;wir;aushalten;miteinander;aus;wir;halten;zueinander;niemand;aufhalten;uns;auf;wir;halten;euch;der;Treue;wir;festhalten;daran;fest;und;halten;uns;an;Regel;wenn;man;uns;regeln;lässt;und;der;Haifisch;der;haben;Träne;und;der;laufen;von;Gesicht;doch;der;Haifisch;leben;in;Wasser;so;der;Träne;sehen;man;nicht;wir;halten;der;Tempo;wir;halten;unser;Wort;wenn;einer;nicht;mithalten;dann;halten;wir;sofort;wir;halten;der;Auge;offen;wir;halten;sich;der;Arm;sechs;Herz;der;brennen;der;Feuer;warmhalten;euch;warm;und;der;Haifisch;der;haben;Träne;und;der;laufen;von;Gesicht;doch;der;Haifisch;leben;in;Wasser;so;der;Träne;sehen;man;nicht;in;der;Tiefe;sein;es;einsam;und;so;mancher;Zähre;fließen;und;so;kommen;es;dass;der;Wasser;in;der;Meer;salzig;sein;man;können;von;uns;halten;was;immer;man;da;wollen;wir;halten;sich;schadlos;wir;stillhalten;niemals;still;und;der;Haifisch;der;haben;Träne;und;der;laufen;von;Gesicht;doch;der;Haifisch;leben;in;Wasser;so;der;Trän;sehen;man;nicht;in;der;Tiefe;sein;es;einsam;und;so;mancher;Zähre;fließen;und;so;kommen;es;dass;der;Wasser;in;der;Meer;salzig;sein;und;der;Haifisch;der;haben;Träne;und;der;laufen;von;Gesicht;doch;der;Haifisch;leben;in;Wasser;so;der;Träne;sehen;man;nicht
22|Seeed|Ding|so;heute;sein;ich;ziemlich;gut;drauf;anZieh;mich;schick;an;aufsetzen;n;Hut;auf;der;Rolex;ticken;man;ausseh;ich;gut;aus;Hol;mir;der;kick;der;ich;absolut;brauch;Yeah;wieder;mal;n;Soloausritt;in;der;Poseroutfit;mach;ichs;sich;nett;mach;mich;brett-fett;Rauch;Shit;wo;sein;der;Bräute;mit;Poserauschnitt;Komm;in;der;Club;und;genieß;der;Ausblick;der;Braut;is;Schmuck;und;der;is;auch;schick;ich;singn;n;Hook;bei;der;jeder;austicken;mein;Frau;gucken;krass;wenn;sie;rauskriegen;Mm;egal;mal;n;Ausgang;muss;auch;mal;drin;sein;Bin;kein;Hausmann;brauch;unbedingt;ein;Drink;der;rantaugen;ran;an;der;Bar;ich;laber;n;Frau;an;für;der;Lady;und;für;mich;sieben;Mojito;mit;ein;mal;gefällen;mir;jeder;Lied;so;Tanz;sogar;zu;Song;von;Placebo;Bin;blau;und;der;Dame;dito;Ooh;du;hübsch;Ding;ich;versteckn;mein;Ehering;Klingelingeling;wir;könntens;bringen;doch;wir;nuckeln;nur;an;Drink;Ooh;du;hübsch;Ding;du;sein;Queen;und;ich;sein;King;wenn;ich;dich;seh;dann;muss;ich;singen;Tingalingaling;you;pretty;Thing;wir;sein;blau;wir;sein;spitz;zu;Haus;sitzen;der;Frau;mit;Kid;in;Augenblick;bekämpf;ich;der;Wunsch;der;wie;jeder;sehen;können;in;mein;Auge;blitzen;Alter;krass;Braut;sie;sagen;Lass;es;raus;und;sein;heiß;daraus;loslegen;ich;muss;Zeit;gewinn;Bestell;weiter;Drink;sie;is;nicht;mein;Ding;Versuch;ich;sich;einreden;Lächerlich;ich;wegbechern;sich;weg;Barkeeper;raushau;raus;was;in;dein;Fässern;stecken;ich;sauf;aus;weils;mich;vergessen;lässt;Meine;Gedanke;sein;besessen;von;Sex;sie;wollen;Offensive;von;Mann;doch;ich;sein;beseffen;anschiele;sie;an;kurz;darauf;Liegt;mein;Kopf;neben;der;Toilette;haben;nie;wetten;der;Kotzen;mein;Ehe;retten;Ooh;du;hübsch;Ding;ich;versteck;mein;Ehering;Klingelingeling;wir;könnten;bringen;doch;wir;nuckeln;nur;an;Drink;Ooh;du;hübsch;Ding;du;sein;Queen;und;ich;sein;King;wenn;ich;dich;seh;dann;muss;ich;singen;Tingalingaling;pretty;Thing;Oh;See;that;burning;body;hot;Those;Boobs;in;A;naughty;Top;red;lips;so;Juicy;oh;God;in;middle;of;your;web;please;dont;Stop;Take;my;brain;turn;it;off;Dont;feel;Shame;dont;feel;love;More;champagne;for;our;game;Its;insane;but;its;ahh;Do;wanna;ruin;my;life;Say;what;You;wanna;tell;my;wife;Please;stop;Things;are;getting;real;tight;I;never;thought;Youd;set;me;up;All;I;wanted;was;a;body;for;delight;lets;get;naughty;You;said;right;Now;say;love;me;day;and;night;Whos;gonna;save;me;from;this;fright;Ooh;du;hübsch;Ding;ich;versteck;mein;Ehering;Klingelingeling;wir;könnten;bringen;doch;wir;nuckeln;nur;an;Drink;Ooh;du;hübsch;Ding;du;sein;Queen;und;ich;sein;King;wenn;ich;dich;seh;dann;muss;ich;singen;Tingalingaling;pretty;Thing;Ooh;du;hübsch;Ding;ich;versteck;mein;Ehering;Klingelingeling;wir;könnten;bringen;doch;wir;nuckeln;nur;an;Drink;Ooh
23|OOMPH!|Europa|in;der;letzter;Zügen;dein;Auge;leer;sehen;wir;dich;an;Boden;liegen;Blutend;und;du;atmeen;schwer;du;haben;dich;gewunden;du;haben;dich;wehren;jetzt;haben;du;der;Mund;verbinden;niemand;der;dich;schreien;hören;du;waren;jung;und;gierig;du;waren;stark;und;schön;Wolltest;mehr;es;sein;nicht;schwierig;Deine;Größe;sein;obszön;und;von;außen;herkommen;sie;in;Schar;her;doch;du;hattest;kein;Erbarmen;Leiche;treiben;auf;der;Meer;Europa;Stirb;langsam;Europa;Sei;bereit;Europa;Stirb;langsam;Nimm;dir;Zeit;nimm;dir;Zeit;für;der;Untergang;werden;man;dich;vermissen;wenn;der;Glocke;schlagen;werden;man;dein;Fahne;hissen;wenn;man;dich;zu;Grab;tragen;werden;man;dich;verbrennen;werden;dein;Tod;verklären;werden;man;dein;Name;nennen;wenn;man;dein;Urne;leeren;werden;man;um;dich;Weinen;kriegen;du;dein;Stein;werden;man;sich;in;Schmerz;vereinen;oder;werden;man;einsam;sein;Deine;Trauerfeier;werden;gewiss;ganz;groß;schau;es;kreisen;schon;der;Geier;Komm;schon;loslass;doch;endlich;los;Europa;Stirb;langsam;Europa;Sei;bereit;Europa;Stirb;langsam;Nimm;dir;Zeit;nimm;dir;Zeit;für;der;Untergang;Europa;Europa;Stirb;langsam;Europa;Sei;bereit;Europa;Stirb;langsam;Nimm;dir;Zeit;nimm;dir;Zeit;für;der;Untergang;Europa;Stirb;langsam;Europa;Sei;bereit;Europa;Stirb;langsam;Nimm;dir;Zeit;nimm;dir;Zeit;für;der;Untergang
