lemma|genuses
Freiheitstrieb|['m']
Freiheitsverlust|['m']
Freiheitswille|['m']
Freiherr|['m']
Freiin|['f']
Freikarte|['f']
Freikirche|['f']
Freikletterer|['m']
Freikletterin|['f']
Freikolbenmaschine|['f']
Freikorps|['n']
Freikorpsmann|['m']
Freikugel|['f']
Freikörperkultur|['f']
Freiladegleis|['n']
Freiland|['n']
Freilandei|['n']
Freilandstraße|['f']
Freilassing|[]
Freilassung|['f']
Freilauf|['m']
Freilicht|['n']
Freilichtaufführung|['f']
Freilichtbühne|['f']
Freilichtkino|['n']
Freilichtmuseum|['n']
Freilichttheater|['n']
Freilichtveranstaltung|['f']
Freiluft|['f']
Freimachung|['f']
Freimarke|['f']
Freimaurer|['m']
Freimaurerei|['f']
Freimaurerhalle|['f']
Freimaurerloge|['f']
Freimeister|['m']
Freimut|['m']
Freimütigkeit|['f']
Freinsheim|[]
Freiraum|['m']
Freireisender|['m']
Freischaltung|['f']
Freischar|['f']
Freischlag|['m']
Freischurf|['m']
Freischärler|['m']
Freischärlerin|['f']
Freischütz|['m']
Freisemester|['n']
Freisetzung|['f']
Freising|[]
Freisitz|['m']
Freispiegel|['m']
Freispiegelleitung|['f']
Freisprechanlage|['f']
Freisprecheinrichtung|['f']
Freisprechtelefon|['n']
Freispruch|['m']
Freistaat|['m']
Freistadt|['f']
Freistellung|['f']
Freistil|['m']
Freistilringen|['n']
Freistilringer|['m']
Freistilringerin|['f']
Freistoß|['m']
Freistoßspray|['m' 'n']
Freistoßtor|['n']
Freistunde|['f']
Freitag|['m']
Freitagabend|['m']
Freitagfrüh|[]
Freitagmittag|['m']
Freitagmorgen|['m']
Freitagnachmittag|['m']
Freitagnacht|['f']
Freitagsgebet|['n']
Freitagsspiel|['n']
Freitagstour|['f']
Freitagsveranstaltung|['f']
Freitagvormittag|['m']
Freital|[]
Freite|['f']
Freitisch|['m']
Freitod|['m']
Freiton|['m']
Freitreppe|['f']
Freiung|['f']
Freiungsstein|['m']
Freiungssäule|['f']
Freiverkehr|['m']
Freiwache|['f']
Freiwasser|['n']
Freiwasserrennen|['n']
Freiwasserschwimmen|['n']
Freiwasserschwimmer|['m']
Freiwasserschwimmerin|['f']
Freiwild|['n']
Freiwillige|['f']
Freiwilligenarmee|['f']
Freiwilligenheer|['n']
Freiwilliger|['m']
Freiwilliges Soziales Jahr|['n']
Freiwilligkeit|['f']
Freiwurf|['m']
Freiwurflinie|['f']
Freizeichen|['n']
Freizeit|['f']
Freizeitaktivität|['f']
Freizeitarrest|['m']
Freizeitbeschäftigung|['f']
Freizeitdroge|['f']
Freizeiteinrichtung|['f']
Freizeitgestaltung|['f']
Freizeitkontakt|['m']
Freizeitpark|['m']
Freizeitpilot|['m']
Freizeitpilotin|['f']
Freizügigkeit|['f']
Freiübernachtung|['f']
Freiübernachtungsstelle|['f']
Freiübung|['f']
Fremdarbeiter|['m']
Fremdarbeiterin|['f']
Fremdbelüftung|['f']
Fremdbesitz|['m']
Fremdbestimmung|['f']
Fremdbezeichnung|['f']
Fremdblut|['n']
Fremde|['f']
Fremdeinwirkung|['f']
Fremdenamt|['n']
Fremdenbuch|['n']
Fremdenfeindlichkeit|['f']
Fremdenführer|['m']
Fremdenführerin|['f']
Fremdenhass|['m']
Fremdenlegion|['f']
Fremdenlegionär|['m']
Fremdenliste|['f']
Fremdenpolizei|['f']
Fremdenstallung|['f']
Fremdenverkehr|['m']
Fremdenverkehrsbranche|['f']
Fremdenverkehrsgewerbe|['n']
Fremdenzimmer|['n']
Fremder|['m']
Fremdgeruch|['m']
Fremdhaar|['n']
Fremdheit|['f']
Fremdherrschaft|['f']
Fremdkapital|['n']
Fremdkapitalbeschaffung|['f']
Fremdkörper|['m']
Fremdling|['m']
Fremdlingin|['f']
Fremdname|['m']
Fremdperzeption|['f']
Fremdpräfix|['n']
Fremdscham|['f']
Fremdschutz|['m']
Fremdschämen|['n']
Fremdsprache|['f']
Fremdsprachen-Akzent-Syndrom|['n']
Fremdsprachenkenntnis|['f']
Fremdsprachenunterricht|['m']
Fremdsuffix|['n']
Fremdverschulden|['n']
Fremdversorgung|['f']
Fremdwasser|['n']
Fremdwort|['n']
Fremdwortbildung|['f']
Fremdwortdiskussion|['f']
Fremdwortschatz|['m']
Fremdwortschreibung|['f']
Fremdwährung|['f']
Fremdwährungskredit|['m']
Fremdwörterbuch|['n']
Fremdwörterei|['f']
Fremdwörterlexikon|['n']
Fremdzeuge|['m']
French Dressing|['n']
French Press|['f']
Frentaner|['m']
Frenulotomie|['f']
Frequenz|['f']
Frequenzauktion|['f']
Frequenzbereich|['m']
Frequenzbereichszuweisungsplanverordnung|['f']
Frequenzmodulation|['f']
Frequenzspektrum|['n']
Frequenzumformer|['m']
Frequenzumrichter|['m']
Frequenzversteigerung|['f']
Frequenzwörterbuch|['n']
Freren|[]
Frerk|[]
Freshman|['m']
Freske|['f']
Fresko|['n']
Freskomalerei|['f']
Fresnellinse|['f']
Fresno|[]
Fressaal|['m']
Fressalien|[]
Fresse|['f']
Fressen|['n']
Fresser|['m']
Fresserei|['f']
Fressfeind|['m']
Fressflash|['m']
Fressgelage|['n']
Fressleiste|['f']
Fressluke|['f']
Fressmaschine|['f']
Fressnapf|['m']
Fressnarkose|['f']
Fresspaket|['n']
Fresssack|['m']
Fresssucht|['f']
Fresszelle|['f']
Frettchen|['n']
Freude|['f']
Freudenausbruch|['m']
Freudenberg|[]
Freudenbotschaft|['f']
Freudenhaus|['n']
Freudenkundgebung|['f']
Freudenmädchen|['n']
Freudenruf|['m']
Freudenschrei|['m']
Freudensprung|['m']
Freudenstadt|[]
Freudentag|['m']
Freudentanz|['m']
Freudenträne|['f']
Freudianer|['m']
Freudianerin|['f']
Freudlosigkeit|['f']
Freudscher Versprecher|['m']
Freund|['m']
Freundchen|['n']
Freunderlwirtschaft|['f']
Freundeshand|[]
Freundeskreis|['m']
Freundin|['f']
Freundlichkeit|['f']
Freundschaft|['f']
Freundschaftlichkeit|['f']
Freundschaftsabkommen|['n']
Freundschaftsanfrage|['f']
Freundschaftsarmband|['n']
Freundschaftsband|['n']
Freundschaftsbande|[]
Freundschaftsbeweis|['m']
Freundschaftsdienst|['m']
Freundschaftsschwur|['m']
Freundschaftsspiel|['n']
Freundschaftsvertrag|['m']
Freundschaftszeichen|['n']
Frevel|['m']
Frevelmut|['m']
Freveltat|['f']
Frevler|['m']
Freya|[]
Freyburg|[]
Freystadt|[]
Freyung|[]
Freyung-Grafenau|[]
Freyungsarm|['m']
Friandise|['f']
Friaul|[]
Friaul-Julisch Venetien|[]
Friaulisch|[]
Frickelei|['f']
Frickler|['m']
Fridatte|['f']
Fridge|['m']
Fridingen|[]
Frieda|[]
Friedberg|[]
Friedberger Ach|['f']
Friede|['m']
Friedelehe|['f']
Friedemann|[]
Frieden|['m']
Friedensabkommen|['n']
Friedensangebot|['n']
Friedensbemühung|['f']
Friedensbewegung|['f']
Friedensbruch|['m']
Friedenscorps|['n']
Friedensdemonstration|['f']
Friedensdiktat|['n']
Friedenserziehung|['f']
Friedensfest|['n']
Friedensforscher|['m']
Friedensforscherin|['f']
Friedensforschung|['f']
Friedensgespräch|['n']
Friedensgöttin|['f']
Friedensidee|['f']
Friedensjahr|['n']
Friedenskaiser|['m']
Friedenskanzler|['m']
Friedenskapelle|['f']
Friedenskirche|['f']
Friedenskonferenz|['f']
Friedenskundgebung|['f']
Friedensliebe|['f']
Friedenslied|['n']
Friedensmission|['f']
Friedensnobelpreis|['m']
Friedensnobelpreisträger|['m']
Friedensnobelpreisträgerin|['f']
Friedenspfeife|['f']
Friedensplan|['m']
Friedenspolitik|['f']
Friedensproduktion|['f']
Friedensprozess|['m']
Friedenspräsenzstärke|['f']
Friedensresolution|['f']
Friedensrichter|['m']
Friedensschluss|['m']
Friedensspiel|['n']
Friedensstifter|['m']
